2480,50-0455,15582,1668521390
2481,50-9341,58562,1668521390
2482,50-1467,32010,1668521390
2483,50-3050,8750,1668521390
2484,50-3627,5440,1668521390
2485,50-3632,5920,1668521390
2486,50-1713,960,1668521390
2487,50-1731,96,1668521390
2488,50-8670,5080,1668521390
2489,50-5401,6480,1668521390
2490,50-5404,6600,1668521390
2491,50-4748,21024,1668521390
2492,50-4865,20416,1668521390
2493,50-6729,5616,1668521390
2494,50-4900,8478,1668521390
2495,50-3214,5320,1668521390
2496,50-5214,4760,1668521390
2442,50-0455,10822,1667826299
2443,50-9341,50974,1667826299
2444,50-1467,39930,1667826299
2445,50-3050,13250,1667826299
2446,50-3627,3920,1667826299
2447,50-3632,7040,1667826299
2448,50-1713,192,1667826299
2449,50-1731,0,1667826299
2450,50-8670,3480,1667826299
2451,50-5401,5040,1667826299
2452,50-5404,4680,1667826299
2453,50-4748,28271,1667826299
2454,50-4865,18752,1667826299
2455,50-6729,5040,1667826299
2456,50-4900,7758,1667826299
2457,50-3214,3640,1667826299
2458,50-5214,4200,1667826299
2459,50-4114,6760,1667826299
2460,50-6114,11062,1667826299
2461,50-4314,7708,1667826299
2462,50-6314,9072,1667826299
2408,50-0455,9604,1667566495
2409,50-9341,36870,1667566495
2410,50-1467,28512,1667566495
2411,50-3050,7777,1667566495
2412,50-3627,4080,1667566495
2413,50-3632,4960,1667566495
2414,50-1713,0,1667566495
2415,50-1731,0,1667566495
2416,50-8670,4600,1667566495
2417,50-5401,3168,1667566495
2418,50-5404,3240,1667566495
2419,50-4748,22176,1667566495
2420,50-4865,16082,1667566495
2421,50-6729,5904,1667566495
2422,50-4900,1656,1667566495
2423,50-3214,2800,1667566495
2424,50-5214,3360,1667566495
2340,50-0455,14308,1666614573
2341,50-9341,49000,1666614573
2342,50-1467,37000,1666614573
2343,50-3050,14500,1666614573
2344,50-3627,3360,1666614573
2345,50-3632,3200,1666614573
2346,50-1713,672,1666614573
2347,50-1731,0,1666614573
2348,50-8670,4600,1666614573
2349,50-5401,6048,1666614573
2350,50-5404,4560,1666614573
2351,50-4748,32456,1666614573
2352,50-4865,20224,1666614573
2353,50-6729,4680,1666614573
2354,50-4900,5598,1666614573
2355,50-3214,1960,1666614573
2356,50-5214,3080,1666614573
2323,50-0455,14308,1666262399
2324,50-9341,49000,1666262399
2325,50-1467,37000,1666262399
2326,50-3050,14500,1666262399
2327,50-3627,3360,1666262399
2328,50-3632,3200,1666262399
2329,50-1713,672,1666262399
2330,50-1731,0,1666262399
2331,50-8670,4600,1666262399
2332,50-5401,6048,1666262399
2333,50-5404,4560,1666262399
2334,50-4748,32456,1666262399
2335,50-4865,20224,1666262399
2336,50-6729,4680,1666262399
2337,50-4900,5598,1666262399
2338,50-3214,1960,1666262399
2339,50-5214,3080,1666262399
2289,50-0455,14308,1665580154
2290,50-9341,49000,1665580154
2291,50-1467,37000,1665580154
2292,50-3050,14500,1665580154
2293,50-3627,3360,1665580154
2294,50-3632,3200,1665580154
2295,50-1713,672,1665580154
2296,50-1731,0,1665580154
2297,50-8670,4600,1665580154
2298,50-5401,6048,1665580154
2299,50-5404,4560,1665580154
2300,50-4748,32456,1665580154
2301,50-4865,20224,1665580154
2302,50-6729,4680,1665580154
2303,50-4900,5598,1665580154
2304,50-3214,1960,1665580154
2305,50-5214,3080,1665580154
2238,50-0455,11690,1665148067
2239,50-9341,40502,1665148067
2240,50-1467,31020,1665148067
2241,50-3050,17000,1665148067
2242,50-3627,6320,1665148067
2243,50-3632,6800,1665148067
2244,50-1713,1344,1665148067
2245,50-1731,1728,1665148067
2246,50-8670,5160,1665148067
2247,50-5401,5040,1665148067
2248,50-5404,4920,1665148067
2249,50-4748,30080,1665148067
2250,50-4865,17290,1665148067
2251,50-6729,5400,1665148067
2252,50-4900,6894,1665148067
2253,50-3214,2240,1665148067
2254,50-5214,2240,1665148067
2187,50-0455,12516,1664542407
2188,50-9341,49560,1664542407
2189,50-1467,29370,1664542407
2190,50-3050,13500,1664542407
2191,50-3627,6080,1664542407
2192,50-3632,7680,1664542407
2193,50-1713,1728,1664542407
2194,50-1731,1536,1664542407
2195,50-8670,4680,1664542407
2196,50-5401,3744,1664542407
2197,50-5404,4920,1664542407
2198,50-4748,36776,1664542407
2199,50-4865,16448,1664542407
2200,50-6729,2664,1664542407
2201,50-4900,6696,1664542407
2202,50-3214,3920,1664542407
2203,50-5214,3640,1664542407
2119,50-0455,15428,1663764657
2120,50-9341,48412,1663764657
2121,50-1467,33990,1663764657
2122,50-3050,6000,1663764657
2123,50-3627,6720,1663764657
2124,50-3632,6720,1663764657
2125,50-1713,672,1663764657
2126,50-1731,1344,1663764657
2127,50-8670,4920,1663764657
2128,50-5401,3888,1663764657
2129,50-5404,4320,1663764657
2130,50-4748,38504,1663764657
2131,50-4865,23296,1663764657
2132,50-6729,6840,1663764657
2133,50-4900,6300,1663764657
2134,50-3214,3920,1663764657
2135,50-5214,3080,1663764657
2051,50-0455,16590,1663160348
2052,50-9341,50428,1663160348
2053,50-1467,24420,1663160348
2054,50-3050,7250,1663160348
2055,50-3627,6720,1663160348
2056,50-3632,6720,1663160348
2057,50-1713,960,1663160348
2058,50-1731,576,1663160348
2059,50-8670,4720,1663160348
2060,50-5401,3744,1663160348
2061,50-5404,3480,1663160348
2062,50-4748,27776,1663160348
2063,50-4865,21888,1663160348
2064,50-6729,6120,1663160348
2065,50-4900,4212,1663160348
2066,50-3214,3360,1663160348
2067,50-5214,3920,1663160348
2000,50-0455,8050,1662731471
2001,50-9341,35336,1662731471
2002,50-1467,29700,1662731471
2003,50-3050,9250,1662731471
2004,50-3627,720,1662731471
2005,50-3632,720,1662731471
2006,50-1713,2016,1662731471
2007,50-1731,1920,1662731471
2008,50-8670,4160,1662731471
2009,50-5401,4032,1662731471
2010,50-5404,3960,1662731471
2011,50-4748,24708,1662731471
2012,50-4865,12416,1662731471
2013,50-6729,6336,1662731471
2014,50-4900,2016,1662731471
2015,50-3214,1960,1662731471
2016,50-5214,2240,1662731471
1898,50-0455,12558,1662122746
1899,50-9341,41790,1662122746
1900,50-1467,29040,1662122746
1901,50-3050,4750,1662122746
1902,50-3627,3200,1662122746
1903,50-3632,3440,1662122746
1904,50-1713,2688,1662122746
1905,50-1731,2688,1662122746
1906,50-8670,4280,1662122746
1907,50-5401,3888,1662122746
1908,50-5404,4115,1662122746
1909,50-4748,44120,1662122746
1910,50-4865,20800,1662122746
1911,50-6729,6840,1662122746
1912,50-4900,1800,1662122746
1913,50-3214,2840,1662122746
1914,50-5214,5079,1662122746
1864,50-0455,11676,1661536324
1865,50-9341,39536,1661536324
1866,50-1467,22770,1661536324
1867,50-3050,7000,1661536324
1868,50-3627,4880,1661536324
1869,50-3632,4720,1661536324
1870,50-1713,960,1661536324
1871,50-1731,960,1661536324
1872,50-8670,4120,1661536324
1873,50-5401,4320,1661536324
1874,50-5404,3960,1661536324
1875,50-4748,23328,1661536324
1876,50-4865,18432,1661536324
1877,50-6729,6768,1661536324
1878,50-4900,72,1661536324
1879,50-3214,3920,1661536324
1880,50-5214,5040,1661536324
1762,50-0455,9310,1660911608
1763,50-9341,39592,1660911608
1764,50-1467,19470,1660911608
1765,50-3050,6750,1660911608
1766,50-3627,2960,1660911608
1767,50-3632,2960,1660911608
1768,50-1713,1632,1660911608
1769,50-1731,1824,1660911608
1770,50-8670,4920,1660911608
1771,50-5401,4320,1660911608
1772,50-5404,4680,1660911608
1773,50-4748,12024,1660911608
1774,50-4865,18432,1660911608
1775,50-6729,6336,1660911608
1776,50-4900,1656,1660911608
1777,50-3214,1680,1660911608
1778,50-5214,3360,1660911608
1677,50-0455,8064,1660306837
1678,50-9341,40292,1660306837
1679,50-1467,20180,1660306837
1680,50-3050,6050,1660306837
1681,50-3627,4800,1660306837
1682,50-3632,4800,1660306837
1683,50-1713,1248,1660306837
1684,50-1731,1344,1660306837
1685,50-8670,4080,1660306837
1686,50-5401,4176,1660306837
1687,50-5404,4680,1660306837
1688,50-4748,19584,1660306837
1689,50-4865,19328,1660306837
1690,50-6729,5184,1660306837
1691,50-4900,1224,1660306837
1692,50-3214,3360,1660306837
1693,50-5214,3920,1660306837
1558,50-0455,5194,1659702565
1559,50-9341,42952,1659702565
1560,50-1467,24420,1659702565
1561,50-3050,6750,1659702565
1562,50-3627,4800,1659702565
1563,50-3632,4800,1659702565
1564,50-1713,1152,1659702565
1565,50-1731,1152,1659702565
1566,50-8670,3920,1659702565
1567,50-5401,4032,1659702565
1568,50-5404,4080,1659702565
1569,50-4748,21816,1659702565
1570,50-4865,18800,1659702565
1571,50-6729,5328,1659702565
1572,50-4900,1728,1659702565
1573,50-3214,2520,1659702565
1574,50-5214,2800,1659702565
1473,50-0455,11354,1659097806
1474,50-9341,43554,1659097806
1475,50-1467,24750,1659097806
1476,50-3050,2000,1659097806
1477,50-3627,3920,1659097806
1478,50-3632,3920,1659097806
1479,50-1713,1152,1659097806
1480,50-1731,1248,1659097806
1481,50-8670,4680,1659097806
1482,50-5401,4176,1659097806
1483,50-5404,4200,1659097806
1484,50-4748,12960,1659097806
1485,50-4865,18112,1659097806
1486,50-6729,5616,1659097806
1487,50-4900,1512,1659097806
1488,50-3214,2520,1659097806
1489,50-5214,3920,1659097806
1405,50-0455,12768,1658120400
1406,50-9341,40222,1658120400
1407,50-1467,20130,1658120400
1408,50-3050,9250,1658120400
1409,50-3627,4800,1658120400
1410,50-3632,4640,1658120400
1411,50-1713,384,1658120400
1412,50-1731,384,1658120400
1413,50-8670,3200,1658120400
1414,50-5401,3312,1658120400
1415,50-5404,3120,1658120400
1416,50-4748,13392,1658120400
1417,50-4865,18304,1658120400
1418,50-6729,5904,1658120400
1419,50-4900,1800,1658120400
1420,50-3214,3360,1658120400
1421,50-5214,3640,1658120400
1388,50-0455,13594,1657799944
1389,50-9341,35882,1657799944
1390,50-1467,18810,1657799944
1391,50-3050,9250,1657799944
1392,50-3627,2880,1657799944
1393,50-3632,2720,1657799944
1394,50-1713,960,1657799944
1395,50-1731,960,1657799944
1396,50-8670,2360,1657799944
1397,50-5401,3456,1657799944
1398,50-5404,3480,1657799944
1399,50-4748,24919,1657799944
1400,50-4865,21632,1657799944
1401,50-6729,4968,1657799944
1402,50-4900,1224,1657799944
1403,50-3214,1400,1657799944
1404,50-5214,1400,1657799944
1337,50-0455,7560,1657282458
1338,50-9341,20944,1657282458
1339,50-1467,21120,1657282458
1340,50-3050,7500,1657282458
1341,50-3627,2160,1657282458
1342,50-3632,2640,1657282458
1343,50-1713,2016,1657282458
1344,50-1731,1632,1657282458
1345,50-8670,1920,1657282458
1346,50-5401,1152,1657282458
1347,50-5404,960,1657282458
1348,50-4748,12240,1657282458
1349,50-4865,8768,1657282458
1350,50-6729,4536,1657282458
1351,50-4900,1368,1657282458
1352,50-3214,0,1657282458
1353,50-5214,0,1657282458
1269,50-0455,11704,1656591492
1270,50-9341,32300,1656591492
1271,50-1467,24090,1656591492
1272,50-3050,5500,1656591492
1273,50-3627,4960,1656591492
1274,50-3632,5360,1656591492
1275,50-1713,0,1656591492
1276,50-1731,0,1656591492
1277,50-8670,4800,1656591492
1278,50-5401,4896,1656591492
1279,50-5404,4800,1656591492
1280,50-4748,24669,1656591492
1281,50-4865,14400,1656591492
1282,50-6729,4824,1656591492
1283,50-4900,4248,1656591492
1284,50-3214,1680,1656591492
1285,50-5214,2800,1656591492
1201,50-0455,7882,1656074851
1202,50-9341,36540,1656074851
1203,50-1467,13860,1656074851
1204,50-3050,5250,1656074851
1205,50-3627,3280,1656074851
1206,50-3632,4000,1656074851
1207,50-1713,0,1656074851
1208,50-1731,0,1656074851
1209,50-8670,4640,1656074851
1210,50-5401,3312,1656074851
1211,50-5404,4320,1656074851
1212,50-4748,12384,1656074851
1213,50-4865,19776,1656074851
1214,50-6729,4248,1656074851
1215,50-4900,1008,1656074851
1216,50-3214,1680,1656074851
1217,50-5214,2800,1656074851
1099,50-0455,7182,1655472088
1100,50-9341,44982,1655472088
1101,50-1467,16500,1655472088
1102,50-3050,10500,1655472088
1103,50-3627,7840,1655472088
1104,50-3632,7840,1655472088
1105,50-1713,1152,1655472088
1106,50-1731,1056,1655472088
1107,50-8670,3200,1655472088
1108,50-5401,3168,1655472088
1109,50-5404,3120,1655472088
1110,50-4748,7693,1655472088
1111,50-4865,8832,1655472088
1112,50-6729,5184,1655472088
1113,50-4900,3654,1655472088
1114,50-3214,2520,1655472088
1115,50-5214,2240,1655472088
1014,50-0455,10878,1654861600
1015,50-9341,44912,1654861600
1016,50-1467,28380,1654861600
1017,50-3050,6000,1654861600
1018,50-3627,5440,1654861600
1019,50-3632,5600,1654861600
1020,50-1713,1920,1654861600
1021,50-1731,1920,1654861600
1022,50-8670,2520,1654861600
1023,50-5401,2880,1654861600
1024,50-5404,2640,1654861600
1025,50-4748,21096,1654861600
1026,50-4865,14400,1654861600
1027,50-6729,3528,1654861600
1028,50-4900,0,1654861600
1029,50-3214,1960,1654861600
1030,50-5214,3640,1654861600
929,50-0455,4592,1654263127
930,50-9341,33600,1654263127
931,50-1467,22110,1654263127
932,50-3050,4750,1654263127
933,50-3627,6080,1654263127
934,50-3632,6080,1654263127
935,50-1713,1728,1654263127
936,50-1731,1728,1654263127
937,50-8670,5120,1654263127
938,50-5401,4896,1654263127
939,50-5404,4560,1654263127
940,50-4748,16992,1654263127
941,50-4865,20160,1654263127
942,50-6729,3096,1654263127
943,50-4900,2520,1654263127
944,50-3214,2240,1654263127
945,50-5214,2520,1654263127
844,50-0455,10066,1653653770
845,50-9341,38444,1653653770
846,50-1467,20130,1653653770
847,50-3050,5000,1653653770
848,50-3627,5520,1653653770
849,50-3632,5440,1653653770
850,50-1713,1632,1653653770
851,50-1731,1536,1653653770
852,50-8670,3200,1653653770
853,50-5401,3312,1653653770
854,50-5404,2880,1653653770
855,50-4748,13896,1653653770
856,50-4865,13696,1653653770
857,50-6729,2448,1653653770
858,50-4900,1152,1653653770
859,50-3214,2800,1653653770
860,50-5214,3080,1653653770
714,50-0455,3192,1652875923
715,50-9341,23156,1652875923
716,50-1467,19140,1652875923
717,50-3050,5000,1652875923
718,50-3627,5200,1652875923
719,50-3632,5440,1652875923
720,50-1713,1440,1652875923
721,50-1731,1632,1652875923
722,50-8670,4920,1652875923
723,50-5401,4896,1652875923
724,50-5404,5520,1652875923
725,50-4748,23904,1652875923
726,50-4865,25792,1652875923
727,50-6729,4896,1652875923
728,50-4900,3006,1652875923
669,50-0455,10724,1652443203
670,50-9341,44870,1652443203
671,50-1467,18150,1652443203
672,50-3050,6500,1652443203
673,50-3627,4800,1652443203
674,50-3632,4720,1652443203
675,50-1713,1824,1652443203
676,50-1731,1824,1652443203
677,50-8670,3160,1652443203
678,50-5401,3600,1652443203
679,50-5404,3000,1652443203
680,50-4748,29016,1652443203
681,50-4865,9600,1652443203
682,50-6729,6120,1652443203
683,50-4900,1728,1652443203
609,50-0455,10724,1651842406
610,50-9341,44870,1651842406
611,50-1467,23430,1651842406
612,50-3050,6500,1651842406
613,50-3627,4800,1651842406
614,50-3632,4720,1651842406
615,50-1713,1824,1651842406
616,50-1731,1824,1651842406
617,50-8670,3160,1651842406
618,50-5401,3600,1651842406
619,50-5404,3000,1651842406
620,50-4748,29016,1651842406
621,50-4865,9600,1651842406
622,50-6729,6120,1651842406
623,50-4900,1728,1651842406
519,50-0455,15568,1651236445
520,50-9341,33308,1651236445
521,50-1467,23760,1651236445
522,50-3050,8000,1651236445
523,50-3627,4720,1651236445
524,50-3632,4640,1651236445
525,50-1713,1344,1651236445
526,50-1731,1344,1651236445
527,50-8670,3640,1651236445
528,50-5401,4896,1651236445
529,50-5404,3600,1651236445
530,50-4748,24768,1651236445
531,50-4865,24128,1651236445
532,50-6729,5400,1651236445
533,50-4900,1440,1651236445
444,50-0455,12278,1650630122
445,50-9341,30996,1650630122
446,50-1467,30030,1650630122
447,50-3050,1500,1650630122
448,50-3627,1840,1650630122
449,50-3632,2160,1650630122
450,50-1713,1824,1650630122
451,50-1731,1920,1650630122
452,50-8670,4080,1650630122
453,50-5401,4032,1650630122
454,50-5404,4200,1650630122
455,50-4748,21672,1650630122
456,50-4865,22144,1650630122
457,50-6729,2448,1650630122
458,50-4900,3600,1650630122
357,50-0455,11928,1650027211
358,50-9341,28322,1650027211
359,50-1467,6930,1650027211
360,50-3050,6250,1650027211
361,50-3627,0,1650027211
362,50-3632,0,1650027211
363,50-1713,0,1650027211
364,50-1731,0,1650027211
365,50-8670,2280,1650027211
366,50-5401,3024,1650027211
367,50-5404,3000,1650027211
368,50-4748,20232,1650027211
369,50-4865,15936,1650027211
370,50-6729,3384,1650027211
204,50-0455,9562,1649637022
205,50-9341,32746,1649637022
206,50-1467,11220,1649637022
207,50-3050,8000,1649637022
208,50-3627,2480,1649637022
209,50-3632,2400,1649637022
210,50-1713,0,1649637022
211,50-1731,0,1649637022
212,50-8670,4360,1649637022
213,50-5401,4176,1649637022
214,50-5404,4320,1649637022
215,50-4748,20088,1649637022
216,50-4865,15936,1649637022
85,50-0455,12348,1648815027
86,50-9341,36190,1648815027
87,50-1467,23760,1648815027
88,50-3050,7250,1648815027
57,50-0455,9170,1648202705
58,50-9341,32360,1648202705
59,50-1467,18810,1648202705
60,50-3050,6750,1648202705
13,50-0455,12852,1647460415
14,50-9341,35882,1647460415
15,50-1467,21780,1647460415
16,50-3050,9750,1647460415
17,50-0455,14912,1646859215
18,50-9341,35434,1646859215
19,50-1467,21780,1646859215
20,50-3050,9750,1646859215
